,participant_ID,treatment,block_progressive_ID,trial_ID_in_block,left-0-right,block_type,block_order,block_stimuli,trial_ID,start_position,value_left_1,value_left_2,value_left_3,value_left_4,value_left_5,value_left_6,value_right_1,value_right_2,value_right_3,value_right_4,value_right_5,value_right_6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
161,6,2,6,12,1,2,3,1,162,3,45.0,39.0,34.0,26.0,11.0,29.0,63.0,45.0,52.0,44.0,46.0,13.0,184.0,263.0,250.03499999991615,1,1,,,,
162,6,2,6,13,1,2,3,1,163,1,56.0,46.0,30.0,35.0,10.0,25.0,32.0,63.0,51.0,22.0,34.0,29.0,202.0,231.0,333.3799999999813,1,1,,,,
163,6,2,6,14,2,2,3,1,164,2,16.0,52.0,21.0,29.0,29.0,29.0,51.0,18.0,49.0,42.0,21.0,19.0,176.0,200.0,533.4080000000775,1,1,,,,
164,6,2,6,15,2,2,3,1,165,4,51.0,18.0,49.0,42.0,21.0,19.0,16.0,52.0,21.0,29.0,29.0,29.0,200.0,176.0,366.7180000001332,0,1,,,,
165,6,2,6,16,2,2,3,1,166,4,26.0,26.0,68.0,17.0,50.0,28.0,12.0,22.0,64.0,26.0,53.0,68.0,215.0,245.0,216.69700000016013,1,1,,,,
166,6,2,6,17,2,2,3,1,167,2,22.0,15.0,74.0,42.0,57.0,34.0,42.0,22.0,36.0,11.0,11.0,38.0,244.0,160.0,750.1050000000047,0,1,,,,
167,6,2,6,18,2,2,3,1,168,4,40.0,56.0,23.0,44.0,20.0,13.0,29.0,45.0,25.0,45.0,67.0,47.0,196.0,258.0,433.65140000004334,1,1,,,,
168,6,2,6,19,1,2,3,1,169,3,19.0,43.0,29.0,22.0,49.0,27.0,45.0,49.0,29.0,79.0,77.0,12.0,189.0,291.0,516.739000000083,1,1,,,,
169,6,2,6,20,1,2,3,1,170,3,36.0,28.0,19.0,41.0,83.0,30.0,34.0,36.0,56.0,21.0,24.0,41.0,237.0,212.0,233.36599999992177,0,1,,,,
170,6,2,6,21,1,2,3,1,171,1,20.0,16.0,30.0,43.0,55.0,41.0,66.0,52.0,40.0,44.0,70.0,47.0,205.0,319.0,250.03499999991615,1,1,,,,
171,6,2,6,22,2,2,3,1,172,2,29.0,45.0,25.0,45.0,67.0,47.0,40.0,56.0,23.0,44.0,20.0,13.0,258.0,196.0,233.36599999992177,0,1,,,,
172,6,2,6,23,2,2,3,1,173,2,35.0,51.0,36.0,48.0,66.0,13.0,32.0,48.0,42.0,49.0,31.0,68.0,249.0,270.0,400.0559999998659,1,1,,,,
173,6,2,6,24,1,2,3,1,174,1,45.0,49.0,29.0,79.0,77.0,12.0,19.0,43.0,29.0,22.0,49.0,27.0,291.0,189.0,266.7039999999106,0,1,,,,
174,6,2,6,25,1,2,3,1,175,3,32.0,63.0,51.0,22.0,34.0,29.0,56.0,46.0,30.0,35.0,10.0,25.0,231.0,202.0,233.36600000001488,0,1,,,,
175,6,2,6,26,2,2,3,1,176,4,42.0,22.0,36.0,11.0,11.0,38.0,22.0,15.0,74.0,42.0,57.0,34.0,160.0,244.0,1300.3899000000902,1,1,,,,
176,6,2,6,27,1,2,3,1,177,1,63.0,45.0,52.0,44.0,46.0,13.0,45.0,39.0,34.0,26.0,11.0,29.0,263.0,184.0,400.0560000000521,0,1,,,,
177,6,2,6,28,2,2,3,1,178,2,59.0,11.0,18.0,20.0,47.0,36.0,19.0,15.0,30.0,17.0,79.0,11.0,191.0,171.0,883.4569999999602,1,0,,,,
178,6,2,6,29,1,2,3,1,179,1,14.0,79.0,39.0,76.0,48.0,35.0,10.0,17.0,15.0,61.0,15.0,29.0,291.0,147.0,350.04899999995257,0,1,,,,
179,6,2,6,30,1,2,3,1,180,3,10.0,17.0,15.0,61.0,15.0,29.0,14.0,79.0,39.0,76.0,48.0,35.0,147.0,291.0,283.372999999905,1,1,,,,
