,participant_ID,treatment,block_progressive_ID,trial_ID_in_block,left-0-right,block_type,block_order,block_stimuli,trial_ID,start_position,value_left_1,value_left_2,value_left_3,value_left_4,value_left_5,value_left_6,value_right_1,value_right_2,value_right_3,value_right_4,value_right_5,value_right_6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
121,12,2,5,2,0,1,2,1,122,0,26.0,33.0,59.0,34.0,46.0,31.0,40.0,49.0,85.0,34.0,60.0,85.0,229.0,353.0,416.8378000000492,1,1,,,,
122,12,2,5,3,0,1,2,1,123,0,16.0,24.0,11.0,14.0,24.0,37.0,27.0,73.0,24.0,22.0,11.0,64.0,126.0,221.0,566.585399999912,1,1,,,,
123,12,2,5,4,0,1,2,1,124,0,34.0,72.0,11.0,47.0,20.0,15.0,38.0,18.0,20.0,68.0,43.0,51.0,199.0,238.0,400.04490000014204,1,1,,,,
124,12,2,5,5,0,1,2,1,125,0,27.0,41.0,53.0,22.0,63.0,46.0,20.0,60.0,52.0,33.0,16.0,32.0,252.0,213.0,449.9337000000757,0,1,,,,
125,12,2,5,6,0,1,2,1,126,0,26.0,47.0,34.0,38.0,15.0,51.0,26.0,58.0,19.0,28.0,38.0,25.0,211.0,194.0,516.1252000002423,0,1,,,,
126,12,2,5,7,0,1,2,1,127,0,20.0,43.0,58.0,55.0,40.0,53.0,27.0,17.0,85.0,50.0,20.0,17.0,269.0,216.0,733.2007999996889,0,1,,,,
127,12,2,5,8,0,1,2,1,128,0,20.0,11.0,72.0,14.0,21.0,50.0,48.0,16.0,32.0,16.0,29.0,22.0,188.0,163.0,499.9749000001931,0,1,,,,
128,12,2,5,9,0,1,2,1,129,0,50.0,30.0,41.0,39.0,11.0,36.0,37.0,15.0,67.0,69.0,14.0,10.0,207.0,212.0,566.8695999998367,1,1,,,,
129,12,2,5,10,0,1,2,1,130,0,46.0,20.0,51.0,42.0,17.0,44.0,37.0,61.0,15.0,27.0,43.0,46.0,220.0,229.0,600.3872000000439,1,1,,,,
130,12,2,5,11,0,1,2,1,131,0,20.0,60.0,52.0,33.0,16.0,32.0,27.0,41.0,53.0,22.0,63.0,46.0,213.0,252.0,533.2803999997442,1,1,,,,
