,block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct.1,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total,participant_ID,block_progressive_ID,trial_ID,trial_ID_block,block_order,block_stimuli,left-0-right
232,6,2,2,43.0,36.0,44.0,73.0,10.0,31.0,29.0,22.0,40.0,15.0,61.0,42.0,,,533.4102000002283,1,0,0,,,,,4,5,233,33,0,2,2
233,6,2,2,28.0,13.0,47.0,78.0,60.0,26.0,36.0,56.0,22.0,48.0,53.0,18.0,,,216.60070000006817,0,0,0,,,,,4,5,234,34,0,2,2
234,6,2,2,18.0,64.0,26.0,19.0,17.0,51.0,17.0,19.0,66.0,15.0,64.0,44.0,,,383.1939000003506,1,0,0,,,,,4,5,235,35,0,2,2
235,6,2,4,28.0,37.0,56.0,40.0,55.0,35.0,14.0,19.0,18.0,55.0,27.0,17.0,,,433.3577000001912,0,0,0,,,,,4,5,236,36,0,2,2
236,6,2,1,28.0,11.0,29.0,13.0,39.0,27.0,48.0,45.0,40.0,44.0,16.0,31.0,,,516.7938000000082,1,0,0,,,,,4,5,237,37,0,2,1
237,6,2,2,33.0,28.0,23.0,33.0,16.0,44.0,39.0,27.0,32.0,12.0,35.0,20.0,,,749.8643000000626,0,0,0,,,,,4,5,238,38,0,2,2
238,6,2,2,16.0,49.0,22.0,16.0,20.0,10.0,27.0,62.0,35.0,77.0,23.0,18.0,,,450.0339999997988,1,0,0,,,,,4,5,239,39,0,2,2
239,6,2,2,39.0,41.0,36.0,57.0,19.0,58.0,67.0,16.0,19.0,30.0,30.0,17.0,,,600.0389000002759,0,0,0,,,,,4,5,240,40,0,2,2
240,6,2,2,18.0,61.0,76.0,19.0,18.0,17.0,50.0,63.0,43.0,11.0,58.0,18.0,,,582.9441000000107,1,0,0,,,,,4,5,241,41,0,2,2
241,6,2,4,25.0,46.0,81.0,14.0,64.0,41.0,75.0,75.0,11.0,62.0,17.0,19.0,,,399.96090000011037,0,0,0,,,,,4,5,242,42,0,2,2
242,6,2,1,19.0,61.0,10.0,29.0,19.0,32.0,39.0,45.0,33.0,51.0,16.0,55.0,,,433.09779999991866,0,0,0,,,,,4,5,243,43,0,2,1
243,6,2,2,34.0,44.0,23.0,45.0,22.0,67.0,64.0,21.0,16.0,12.0,10.0,50.0,,,516.6554999998307,0,0,0,,,,,4,5,244,44,0,2,2
244,6,2,3,33.0,43.0,14.0,47.0,15.0,26.0,47.0,15.0,38.0,47.0,42.0,37.0,,,666.729500000272,1,0,0,,,,,4,5,245,45,0,2,1
245,6,2,4,51.0,50.0,40.0,35.0,23.0,47.0,57.0,18.0,62.0,14.0,14.0,63.0,,,350.06109999986364,1,0,0,,,,,4,5,246,46,0,2,2
246,6,2,4,41.0,22.0,43.0,29.0,77.0,38.0,25.0,40.0,10.0,31.0,31.0,14.0,,,416.5654999999328,0,0,0,,,,,4,5,247,47,0,2,2
