,participant_ID,treatment,block_progressive_ID,trial_ID_in_block,left-0-right,block_type,block_order,block_stimuli,trial_ID,start_position,value_left_1,value_left_2,value_left_3,value_left_4,value_left_5,value_left_6,value_right_1,value_right_2,value_right_3,value_right_4,value_right_5,value_right_6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
67,13,2,3,8,0,1,2,1,68,0,68.0,49.0,31.0,28.0,38.0,40.0,63.0,21.0,19.0,32.0,23.0,10.0,254.0,168.0,1233.5060000000165,1,0,,,,
68,13,2,3,9,0,1,2,1,69,0,14.0,60.0,73.0,28.0,41.0,20.0,21.0,51.0,56.0,42.0,17.0,13.0,236.0,200.0,2267.284300000057,1,0,,,,
69,13,2,3,10,0,1,2,1,70,0,36.0,34.0,39.0,19.0,42.0,27.0,16.0,13.0,74.0,16.0,66.0,38.0,197.0,223.0,3783.8629999999976,1,1,,,,
70,13,2,3,11,0,1,2,1,71,0,57.0,57.0,22.0,29.0,20.0,43.0,18.0,14.0,36.0,65.0,23.0,56.0,228.0,212.0,1166.8300000000736,1,0,,,,
71,13,2,3,12,0,1,2,1,72,0,41.0,59.0,80.0,40.0,16.0,54.0,23.0,24.0,81.0,56.0,67.0,25.0,290.0,276.0,733.4359999999407,1,0,,,,
72,13,2,3,13,0,1,2,1,73,0,19.0,14.0,34.0,56.0,33.0,26.0,58.0,19.0,36.0,22.0,18.0,36.0,182.0,189.0,783.4429999999933,1,1,,,,
73,13,2,3,14,0,1,2,1,74,0,51.0,28.0,23.0,39.0,48.0,34.0,25.0,89.0,18.0,17.0,82.0,64.0,223.0,295.0,583.4150000000022,1,1,,,,
74,13,2,3,15,0,1,2,1,75,0,18.0,14.0,36.0,65.0,23.0,56.0,57.0,57.0,22.0,29.0,20.0,43.0,212.0,228.0,866.7880000000583,1,1,,,,
75,13,2,3,16,0,1,2,1,76,0,23.0,24.0,81.0,56.0,67.0,25.0,41.0,59.0,80.0,40.0,16.0,54.0,276.0,290.0,1466.8719999998914,1,1,,,,
76,13,2,3,17,0,1,2,1,77,0,23.0,67.0,11.0,16.0,22.0,58.0,46.0,19.0,27.0,48.0,47.0,11.0,197.0,198.0,516.7632000000101,1,1,,,,
77,13,2,3,18,0,1,2,1,78,0,27.0,40.0,39.0,16.0,38.0,44.0,13.0,51.0,76.0,20.0,45.0,19.0,204.0,224.0,616.753000000026,1,1,,,,
78,13,2,3,19,0,1,2,1,79,0,17.0,40.0,13.0,13.0,25.0,38.0,41.0,41.0,28.0,21.0,10.0,11.0,146.0,152.0,600.0840000000434,1,1,,,,
79,13,2,3,20,0,1,2,1,80,0,58.0,19.0,36.0,22.0,18.0,36.0,19.0,14.0,34.0,56.0,33.0,26.0,189.0,182.0,866.788,1,0,,,,
80,13,2,3,21,0,1,2,1,81,0,25.0,89.0,18.0,17.0,82.0,64.0,51.0,28.0,23.0,39.0,48.0,34.0,295.0,223.0,2066.956000000062,1,0,,,,
81,13,2,3,22,0,1,2,1,82,0,51.0,39.0,30.0,23.0,29.0,79.0,41.0,36.0,45.0,22.0,44.0,36.0,251.0,224.0,700.0979999999515,1,0,,,,
82,13,2,3,23,0,1,2,1,83,0,31.0,17.0,23.0,76.0,58.0,42.0,10.0,30.0,32.0,13.0,25.0,49.0,247.0,159.0,383.3869999999297,1,0,,,,
83,13,2,3,24,0,1,2,1,84,0,46.0,19.0,27.0,48.0,47.0,11.0,23.0,67.0,11.0,16.0,22.0,58.0,198.0,197.0,1000.4469000000386,1,0,,,,
84,13,2,3,25,0,1,2,1,85,0,42.0,14.0,36.0,30.0,18.0,50.0,17.0,55.0,57.0,20.0,47.0,61.0,190.0,257.0,1000.139999999897,1,1,,,,
85,13,2,3,26,0,1,2,1,86,0,13.0,51.0,76.0,20.0,45.0,19.0,27.0,40.0,39.0,16.0,38.0,44.0,224.0,204.0,600.0839999998802,1,0,,,,
86,13,2,3,27,0,1,2,1,87,0,20.0,36.0,25.0,17.0,32.0,58.0,32.0,79.0,66.0,42.0,51.0,67.0,188.0,337.0,1116.8230000000094,1,1,,,,
87,13,2,3,28,0,1,2,1,88,0,17.0,55.0,57.0,20.0,47.0,61.0,42.0,14.0,36.0,30.0,18.0,50.0,257.0,190.0,650.0910000000381,1,0,,,,
88,13,2,3,29,0,1,2,1,89,0,16.0,13.0,74.0,16.0,66.0,38.0,36.0,34.0,39.0,19.0,42.0,27.0,223.0,197.0,883.4569999999827,1,0,,,,
89,13,2,3,30,0,1,2,1,90,0,21.0,51.0,56.0,42.0,17.0,13.0,14.0,60.0,73.0,28.0,41.0,20.0,200.0,236.0,500.07000000003035,1,1,,,,
90,13,2,4,1,2,3,1,1,91,2,21.0,31.0,50.0,35.0,33.0,36.0,41.0,49.0,46.0,28.0,53.0,10.0,206.0,227.0,650.091000000038,1,1,,,,
91,13,2,4,2,2,3,1,1,92,2,29.0,75.0,33.0,33.0,49.0,71.0,44.0,12.0,26.0,36.0,43.0,15.0,290.0,176.0,450.06299999997736,1,0,,,,
92,13,2,4,3,1,3,1,1,93,3,42.0,59.0,75.0,44.0,26.0,52.0,47.0,45.0,44.0,37.0,19.0,63.0,298.0,255.0,366.7179999999702,1,0,,,,
93,13,2,4,4,1,3,1,1,94,1,21.0,40.0,20.0,55.0,44.0,23.0,22.0,35.0,46.0,52.0,13.0,40.0,203.0,208.0,450.06299999997736,1,1,,,,
94,13,2,4,5,2,3,1,1,95,4,23.0,67.0,25.0,61.0,10.0,42.0,50.0,24.0,54.0,45.0,63.0,80.0,228.0,316.0,333.38000000001637,1,1,,,,
95,13,2,4,6,1,3,1,1,96,3,62.0,26.0,27.0,71.0,51.0,55.0,15.0,14.0,87.0,46.0,28.0,35.0,292.0,225.0,200.02799999997953,1,0,,,,
96,13,2,4,7,2,3,1,1,97,4,13.0,19.0,27.0,10.0,41.0,21.0,40.0,27.0,16.0,64.0,21.0,21.0,131.0,189.0,233.3659999999684,1,1,,,,
97,13,2,4,8,1,3,1,1,98,1,23.0,79.0,78.0,19.0,17.0,47.0,32.0,18.0,39.0,36.0,10.0,26.0,263.0,161.0,383.3870000000229,1,0,,,,
98,13,2,4,9,1,3,1,1,99,3,22.0,35.0,46.0,52.0,13.0,40.0,21.0,40.0,20.0,55.0,44.0,23.0,208.0,203.0,266.7039999999921,1,0,,,,
99,13,2,4,10,2,3,1,1,100,2,35.0,10.0,38.0,68.0,30.0,43.0,68.0,22.0,60.0,28.0,42.0,13.0,224.0,233.0,466.7320000000532,1,1,,,,
100,13,2,4,11,1,3,1,1,101,1,15.0,14.0,87.0,46.0,28.0,35.0,62.0,26.0,27.0,71.0,51.0,55.0,225.0,292.0,500.0700000000071,1,1,,,,
101,13,2,4,12,1,3,1,1,102,1,33.0,17.0,23.0,69.0,71.0,43.0,16.0,40.0,15.0,25.0,27.0,36.0,256.0,159.0,583.4149999999906,1,0,,,,
102,13,2,4,13,2,3,1,1,103,4,44.0,12.0,26.0,36.0,43.0,15.0,29.0,75.0,33.0,33.0,49.0,71.0,176.0,290.0,466.7526000000421,1,1,,,,
103,13,2,4,14,2,3,1,1,104,2,50.0,24.0,54.0,45.0,63.0,80.0,23.0,67.0,25.0,61.0,10.0,42.0,316.0,228.0,1366.858000000041,1,0,,,,
