,block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct.1,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total,participant_ID,block_progressive_ID,trial_ID,trial_ID_block,block_order,block_stimuli,left-0-right
102,1,2,0,37.0,27.0,20.0,35.0,14.0,12.0,71.0,37.0,42.0,47.0,26.0,69.0,145.0,292.0,983.47099999995,1,1,1,,,,,3,4,103,13,1,1,0
103,1,2,0,40.0,61.0,50.0,20.0,15.0,32.0,58.0,13.0,23.0,56.0,57.0,72.0,218.0,279.0,1200.1679999999005,1,1,1,,,,,3,4,104,14,1,1,0
104,1,2,0,54.0,15.0,21.0,47.0,22.0,48.0,17.0,12.0,18.0,25.0,40.0,71.0,207.0,183.0,1000.1399999999213,1,0,0,,,,,3,4,105,15,1,1,0
105,1,2,0,16.0,34.0,30.0,61.0,44.0,82.0,54.0,39.0,39.0,62.0,45.0,28.0,267.0,267.0,1100.154000000097,0,1,1,,,,,3,4,106,16,1,1,0
106,1,2,0,12.0,75.0,19.0,48.0,48.0,40.0,35.0,22.0,58.0,11.0,56.0,81.0,242.0,263.0,1350.1889999999898,0,0,0,,,,,3,4,107,17,1,1,0
107,1,2,0,60.0,28.0,20.0,47.0,89.0,41.0,28.0,64.0,36.0,13.0,18.0,67.0,285.0,226.0,1150.161000000127,0,1,1,,,,,3,4,108,18,1,1,0
108,1,2,0,58.0,63.0,43.0,16.0,38.0,53.0,62.0,81.0,38.0,69.0,46.0,26.0,271.0,322.0,1183.4989999998359,1,1,1,,,,,3,4,109,19,1,1,0
109,1,2,0,15.0,45.0,46.0,70.0,32.0,45.0,12.0,25.0,33.0,11.0,16.0,10.0,253.0,107.0,1083.4849999998694,0,1,1,,,,,3,4,110,20,1,1,0
110,1,2,0,20.0,64.0,31.0,42.0,42.0,56.0,58.0,45.0,32.0,16.0,10.0,14.0,255.0,175.0,1200.4276000000068,0,1,1,,,,,3,4,111,21,1,1,0
111,1,2,0,54.0,39.0,39.0,62.0,45.0,28.0,16.0,34.0,30.0,61.0,44.0,82.0,267.0,267.0,1083.4849999999165,0,1,1,,,,,3,4,112,22,1,1,0
112,1,2,0,11.0,42.0,12.0,36.0,53.0,13.0,14.0,77.0,16.0,53.0,47.0,18.0,167.0,225.0,1083.485000000056,1,1,1,,,,,3,4,113,23,1,1,0
113,1,2,0,43.0,49.0,31.0,90.0,32.0,12.0,14.0,46.0,39.0,27.0,33.0,17.0,257.0,176.0,1000.1400000001773,0,1,1,,,,,3,4,114,24,1,1,0
114,1,2,0,39.0,25.0,46.0,21.0,36.0,23.0,19.0,12.0,50.0,64.0,61.0,20.0,190.0,226.0,850.1189999999713,1,1,1,,,,,3,4,115,25,1,1,0
115,1,2,0,12.0,84.0,10.0,42.0,54.0,30.0,35.0,41.0,31.0,89.0,78.0,20.0,232.0,294.0,716.767000000039,1,1,1,,,,,3,4,116,26,1,1,0
116,1,2,0,12.0,49.0,41.0,10.0,31.0,49.0,20.0,62.0,25.0,25.0,16.0,55.0,192.0,203.0,833.449999999977,1,1,1,,,,,3,4,117,27,1,1,0
117,1,2,0,19.0,25.0,37.0,21.0,32.0,33.0,39.0,54.0,23.0,49.0,18.0,43.0,167.0,226.0,966.8020000001418,1,1,1,,,,,3,4,118,28,1,1,0
118,1,2,0,12.0,30.0,42.0,23.0,46.0,10.0,33.0,31.0,17.0,63.0,59.0,10.0,163.0,213.0,833.4499999997206,1,1,1,,,,,3,4,119,29,1,1,0
119,1,2,0,40.0,23.0,19.0,17.0,33.0,32.0,39.0,20.0,10.0,58.0,20.0,13.0,164.0,160.0,500.06999999983236,1,0,0,,,,,3,4,120,30,1,1,0
120,5,2,4,59.0,45.0,17.0,19.0,29.0,12.0,66.0,19.0,57.0,56.0,30.0,24.0,175.0,258.0,950.1330000001008,1,1,1,,,,,3,5,121,1,2,2,2
121,5,2,1,38.0,81.0,19.0,29.0,19.0,43.0,68.0,60.0,32.0,41.0,62.0,22.0,238.0,276.0,1000.1399999999907,0,0,0,,,,,3,5,122,2,2,2,1
122,5,2,3,13.0,38.0,26.0,18.0,10.0,66.0,15.0,39.0,42.0,86.0,45.0,70.0,151.0,317.0,1000.1400000001773,1,1,1,,,,,3,5,123,3,2,2,1
123,5,2,2,39.0,46.0,56.0,12.0,42.0,31.0,35.0,50.0,13.0,15.0,42.0,52.0,206.0,227.0,1050.1470000001605,0,0,0,,,,,3,5,124,4,2,2,2
124,5,2,3,34.0,66.0,12.0,51.0,33.0,41.0,28.0,14.0,79.0,16.0,12.0,34.0,198.0,222.0,1650.4873000000596,0,0,0,,,,,3,5,125,5,2,2,1
125,5,2,4,68.0,33.0,20.0,29.0,29.0,27.0,16.0,54.0,58.0,11.0,24.0,15.0,169.0,215.0,1000.1399999996879,1,1,1,,,,,3,5,126,6,2,2,2
126,5,2,3,79.0,74.0,51.0,24.0,12.0,18.0,18.0,75.0,36.0,50.0,31.0,40.0,227.0,281.0,1266.8439999997377,1,1,1,,,,,3,5,127,7,2,2,1
127,5,2,3,71.0,38.0,14.0,14.0,22.0,24.0,39.0,67.0,41.0,27.0,44.0,48.0,231.0,218.0,1100.1540000000502,1,0,0,,,,,3,5,128,8,2,2,1
128,5,2,4,49.0,28.0,19.0,25.0,60.0,34.0,19.0,40.0,11.0,19.0,56.0,20.0,166.0,214.0,1016.8090000001716,1,1,1,,,,,3,5,129,9,2,2,2
129,5,2,2,42.0,58.0,35.0,15.0,11.0,44.0,32.0,13.0,23.0,25.0,47.0,19.0,174.0,190.0,2483.938400000029,1,1,1,,,,,3,5,130,10,2,2,2
130,5,2,2,47.0,28.0,36.0,44.0,36.0,68.0,62.0,36.0,24.0,18.0,59.0,20.0,214.0,264.0,2083.6250000000687,1,1,1,,,,,3,5,131,11,2,2,2
131,5,2,4,62.0,36.0,24.0,18.0,59.0,20.0,47.0,28.0,36.0,44.0,36.0,68.0,214.0,264.0,983.4709999999268,1,1,1,,,,,3,5,132,12,2,2,2
132,5,2,1,14.0,16.0,29.0,10.0,24.0,19.0,40.0,31.0,14.0,76.0,11.0,52.0,132.0,204.0,983.4710000002292,1,1,1,,,,,3,5,133,13,2,2,1
133,5,2,3,32.0,16.0,28.0,30.0,69.0,29.0,36.0,35.0,76.0,38.0,35.0,51.0,276.0,199.0,1150.161000000034,0,1,1,,,,,3,5,134,14,2,2,1
