block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
sim-numbers,up,0,57,78,79,72,53,51,59,90,85,45,77,87,390,443,500.0700000000304,right,true,true,,,,
sim-numbers,up,0,70,44,83,46,88,71,48,59,75,49,80,80,402,391,650.0910000000147,right,false,false,,,,
sim-numbers,up,0,87,75,51,89,60,58,26,58,58,84,70,30,420,326,483.4009999999312,left,true,true,,,,
sim-numbers,up,0,84,89,15,78,37,79,69,80,63,62,47,45,382,366,416.7249999998603,left,true,true,,,,
sim-numbers,up,0,76,20,46,67,60,61,89,78,47,30,54,85,330,383,433.39400000011074,right,true,true,,,,
sim-numbers,up,0,59,48,82,81,38,87,53,56,88,48,66,76,395,387,500.06999999983236,right,false,false,,,,
sim-numbers,up,0,49,42,31,62,23,63,34,82,16,77,25,60,270,294,483.40100000002417,left,false,false,,,,
sim-numbers,up,0,74,80,82,48,87,88,82,79,42,42,65,47,459,357,416.7249999998603,left,true,true,,,,
sim-numbers,up,0,53,56,88,48,66,76,59,48,82,81,38,87,387,395,400.05600000012197,right,true,true,,,,
sim-numbers,up,0,29,76,67,13,50,88,16,64,89,81,71,33,323,354,500.07000000008856,left,false,false,,,,
sim-numbers,up,0,58,14,61,64,73,43,44,80,53,67,75,54,313,373,466.73199999984354,right,true,true,,,,
sim-numbers,up,0,63,60,44,71,84,64,90,60,63,36,62,87,386,398,450.0630000001052,right,true,true,,,,
sim-numbers,up,0,89,80,89,46,79,80,45,70,79,60,87,85,463,426,483.401000000071,left,true,true,,,,
sim-numbers,up,0,45,70,79,60,87,85,89,80,89,46,79,80,426,463,350.04899999990596,right,true,true,,,,
sim-numbers,up,0,78,80,53,69,46,44,45,69,84,22,26,88,370,334,500.07000000008844,left,true,true,,,,
sim-numbers,up,0,72,88,82,65,37,26,80,79,66,45,61,41,370,372,466.73199999986684,left,false,false,,,,
sim-numbers,up,0,35,75,80,89,49,16,53,84,34,57,80,60,344,368,416.7250000001163,right,true,true,,,,
sim-numbers,up,0,46,84,75,51,50,60,72,89,54,40,44,76,366,375,466.7320000000996,right,true,true,,,,
sim-numbers,up,0,29,36,85,46,89,73,53,88,65,77,66,55,358,404,483.4010000000941,left,false,false,,,,
sim-numbers,up,0,53,84,34,57,80,60,35,75,80,89,49,16,368,344,550.077000000072,left,true,true,,,,
sim-numbers,up,0,73,75,85,70,88,43,79,65,89,83,53,52,434,421,433.39400000011074,left,true,true,,,,
sim-numbers,up,0,38,55,63,44,76,59,81,32,67,60,24,40,335,304,433.3940000001111,left,true,true,,,,
sim-numbers,up,0,82,88,83,65,84,33,81,36,43,84,49,46,435,339,433.39400000011074,left,true,true,,,,
sim-numbers,up,0,77,71,86,84,60,38,47,87,86,74,69,68,416,431,483.40099999983795,right,true,true,,,,
sim-numbers,up,0,47,87,86,74,69,68,77,71,86,84,60,38,431,416,416.72500000011644,left,true,true,,,,
sim-numbers,up,0,76,53,75,82,73,74,61,71,14,49,70,67,433,332,383.3869999998715,left,true,true,,,,
sim-numbers,up,0,67,65,69,62,56,85,88,64,65,69,86,33,404,405,416.72500000011644,left,false,false,,,,
sim-numbers,up,0,20,31,38,55,82,59,82,76,81,26,86,83,285,434,383.3870000001045,right,true,true,,,,
sim-numbers,up,0,87,76,78,45,78,39,85,38,43,40,63,78,403,347,366.7180000000168,right,false,false,,,,
sim-numbers,up,0,56,25,72,88,47,34,79,81,86,25,85,77,322,433,733.6900999999608,right,true,true,,,,
sim-numbers,up,0,72,89,54,40,44,76,46,84,75,51,50,60,375,366,666.7600000000325,right,false,false,,,,
sim-numbers,up,0,34,82,16,77,25,60,49,42,31,62,23,63,294,270,350.04899999990596,left,true,true,,,,
sim-numbers,up,0,80,79,66,45,61,41,72,88,82,65,37,26,372,370,366.71799999987707,left,true,true,,,,
sim-numbers,up,0,46,87,83,60,68,88,62,70,87,74,48,89,432,430,400.056000000122,left,true,true,,,,
sim-numbers,up,0,63,89,64,66,35,88,45,75,86,82,31,28,405,347,450.06299999998896,left,true,true,,,,
alt-bars,up,b_on_right,74,90,28,15,54,90,75,28,26,74,59,68,365,316,416.72499999986024,left,true,true,,,,
alt-bars,up,b_on_right,78,77,61,42,85,66,78,81,53,71,79,49,386,434,383.3869999997783,right,true,true,,,,
alt-bars,up,b_on_left,39,47,65,59,87,42,40,35,34,36,47,69,312,288,300.04199999980636,left,true,true,,,,
alt-bars,up,b_on_left,66,60,90,81,42,69,34,48,90,54,64,41,386,353,466.7545999997296,left,true,true,,,,
alt-bars,up,b_on_right,75,68,51,76,87,76,71,43,31,41,44,88,392,359,316.7109999998939,left,true,true,,,,
alt-bars,up,b_on_left,58,68,37,65,22,36,88,58,71,70,53,31,329,328,300.0420000004115,right,false,false,,,,
alt-bars,up,a_on_right,66,39,82,79,72,34,24,76,30,78,50,72,378,324,250.0349999999628,left,true,true,,,,
alt-bars,up,a_on_left,84,72,64,64,40,75,48,81,90,59,74,59,400,410,266.703999999864,left,false,false,,,,
