block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
seq-numbers,up,b_on_right,72,68,36,88,31,32,45,83,50,57,71,58,327,364,450.3100999999792,right,true,true,,,,
seq-numbers,up,a_on_right,62,68,88,68,60,66,90,76,87,50,64,70,437,412,317.0829000001075,left,true,true,,,,
seq-numbers,up,b_on_right,90,89,37,88,67,67,52,87,57,70,71,43,438,380,1301.0510999999708,right,false,false,,,,
seq-numbers,up,b_on_left,44,53,49,84,49,36,78,76,59,72,52,57,394,315,433.83079999980976,right,false,false,,,,
seq-numbers,up,a_on_left,11,49,47,30,53,22,87,55,69,62,60,80,212,413,367.1895000001183,right,true,true,,,,
seq-numbers,up,a_on_right,59,87,90,84,90,66,82,85,62,65,64,89,447,476,667.3590000002878,right,true,true,,,,
seq-numbers,up,b_on_right,63,82,61,87,42,53,54,22,77,59,66,49,388,327,433.7466999999015,left,true,true,,,,
seq-numbers,up,b_on_left,64,70,16,80,90,23,64,66,33,62,68,86,379,343,283.7590999998385,right,false,false,,,,
seq-numbers,up,a_on_right,86,52,85,24,47,78,84,48,73,84,41,48,378,372,466.9887999999803,left,true,true,,,,
seq-numbers,up,b_on_right,45,75,60,66,81,24,61,66,60,52,60,28,351,327,466.9005999999354,left,true,true,,,,
seq-numbers,up,b_on_left,65,63,59,87,66,80,11,65,68,40,71,52,307,420,500.59660000009467,right,true,true,,,,
seq-numbers,up,a_on_left,85,44,60,24,63,81,79,15,88,73,69,44,357,368,484.06849999981915,right,true,true,,,,
seq-numbers,up,a_on_left,67,40,58,39,29,35,62,70,61,70,80,74,268,417,250.4212999998592,right,true,true,,,,
seq-numbers,up,a_on_right,71,85,50,90,67,68,82,56,56,34,27,86,341,431,266.86420000002255,right,true,true,,,,
seq-numbers,up,a_on_right,64,53,70,81,59,63,87,73,84,71,28,85,428,390,316.99499999999534,left,true,true,,,,
seq-numbers,up,a_on_right,45,75,60,66,81,24,61,66,60,52,60,28,327,351,400.3426000003005,right,true,true,,,,
seq-numbers,up,a_on_left,49,85,58,27,88,68,68,23,86,62,70,77,375,386,850.8228000003148,right,true,true,,,,
seq-numbers,up,b_on_left,52,50,79,66,83,89,48,81,69,80,67,56,401,419,367.0262999999802,left,false,false,,,,
seq-numbers,up,b_on_right,24,50,84,27,76,64,44,77,72,25,67,36,325,321,283.6343000000576,left,true,true,,,,
seq-numbers,up,b_on_left,58,79,61,42,82,83,32,14,83,88,59,55,331,405,383.7171999999089,right,true,true,,,,
sim-bars,up,0,32,69,65,75,47,88,75,29,83,74,75,80,376,416,567.1074000000955,left,false,false,,,,
sim-bars,up,0,70,52,73,81,58,88,66,64,14,42,83,80,422,349,366.898800000036,left,true,true,,,,
sim-bars,up,0,15,68,61,32,89,87,83,74,65,63,59,47,352,391,416.89119999976833,left,false,false,,,,
sim-bars,up,0,44,55,40,74,81,73,68,87,59,59,78,55,367,406,250.2244000000879,left,false,false,,,,
sim-bars,up,0,66,78,43,85,59,77,74,46,61,85,71,41,408,378,250.14850000012663,right,false,false,,,,
sim-bars,up,0,47,59,81,59,84,49,70,37,87,66,86,80,379,426,317.04780000024476,right,true,true,,,,
sim-bars,up,0,86,61,69,79,63,57,50,51,54,78,77,53,415,363,483.6345999999903,right,false,false,,,,
sim-bars,up,0,39,72,88,87,86,83,24,61,90,82,85,88,455,430,250.2505000000121,left,true,true,,,,
sim-bars,up,0,11,40,69,14,72,60,75,64,68,60,54,65,266,386,617.2318999999201,right,true,true,,,,
sim-bars,up,0,62,56,63,83,89,48,82,48,33,71,13,30,401,277,400.2035000000614,left,true,true,,,,
sim-bars,up,0,65,49,47,61,20,49,43,60,28,76,60,37,291,304,567.3049999999115,right,true,true,,,,
sim-bars,up,0,75,29,83,74,75,80,32,69,65,75,47,88,416,376,450.3543999999762,right,false,false,,,,
sim-bars,up,0,43,60,28,76,60,37,65,49,47,61,20,49,304,291,1017.4065999999875,left,true,true,,,,
sim-bars,up,0,61,73,80,75,47,86,67,76,87,40,69,33,422,372,550.5835000001825,left,true,true,,,,
sim-bars,up,0,56,49,51,53,36,90,75,72,40,34,67,53,335,341,250.3526999999769,left,false,false,,,,
sim-bars,up,0,66,54,64,72,82,54,63,68,72,44,27,33,392,307,200.03380000016185,left,true,true,,,,
sim-bars,up,0,75,46,85,73,19,71,21,68,29,33,78,36,369,265,200.15510000002104,left,true,true,,,,
sim-bars,up,0,56,38,62,67,63,60,74,69,54,42,73,84,346,396,249.9776999999536,right,true,true,,,,
sim-bars,up,0,57,81,79,56,62,89,73,74,30,89,69,34,424,369,233.5596999998903,left,true,true,,,,
sim-bars,up,0,13,62,62,73,53,90,33,73,21,85,57,61,353,330,216.8598000001861,left,true,true,,,,
sim-bars,up,0,88,78,83,67,89,67,74,56,58,90,45,83,472,406,250.04649999979884,left,true,true,,,,
sim-bars,up,0,71,73,51,75,84,49,60,83,83,53,69,71,403,419,250.13899999991992,right,true,true,,,,
sim-bars,up,0,33,73,21,85,57,61,13,62,62,73,53,90,330,353,200.09889999984296,left,false,false,,,,
sim-bars,up,0,60,83,83,53,69,71,71,73,51,75,84,49,419,403,350.1672999999719,left,true,true,,,,
sim-bars,up,0,68,87,59,59,78,55,44,55,40,74,81,73,406,367,283.5147000000579,left,true,true,,,,
sim-bars,up,0,65,78,88,47,78,82,68,73,72,43,89,81,438,426,533.8052000000606,left,true,true,,,,
sim-bars,up,0,78,50,35,53,37,40,59,87,55,77,52,47,293,377,367.1465000001248,right,true,true,,,,
sim-bars,up,0,52,63,75,86,64,60,51,63,87,14,48,76,400,339,433.82209999964107,left,true,true,,,,
sim-bars,up,0,65,79,62,27,25,43,53,56,47,57,47,89,301,349,233.55780000011438,right,true,true,,,,
sim-bars,up,0,87,68,58,49,41,87,31,33,77,51,60,41,390,293,367.06289999980936,left,true,true,,,,
,,,,,,,,,,,,,,,,,,,,,seq-bars,16,true,
,,,,,,,,,,,,,,,,,,,,,alt-numbers,6,false,
,,,,,,,,,,,,,,,,,,,,,sim-numbers,10,true,
,,,,,,,,,,,,,,,,,,,,,alt-bars,19,true,
,,,,,,,,,,,,,,,,,,,,,seq-numbers,3,true,
,,,,,,,,,,,,,,,,,,,,,sim-bars,27,true,
,,,,,,,,,,,,,,,,,,,,,,,,5
