block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
seq-bars,down,a_on_right,43,47,14,32,30,68,40,57,28,16,46,29,216,234,625.6186666686710,left,FALSE,FALSE,,,,
seq-bars,down,b_on_left,20,10,26,88,42,37,27,22,38,78,16,61,242,223,56957.91266642920,left,TRUE,TRUE,,,,
seq-bars,down,b_on_right,10,22,23,66,36,16,30,12,12,27,20,55,173,156,437694.71800005500,left,TRUE,TRUE,,,,
seq-bars,down,a_on_right,11,18,35,62,48,25,19,43,31,15,36,45,189,199,63226.285999940100,left,FALSE,FALSE,,,,
seq-bars,down,b_on_left,73,31,49,27,29,62,33,13,52,40,32,45,215,271,233.34200000055100,left,FALSE,FALSE,,,,
seq-bars,down,a_on_right,27,70,33,44,43,47,39,31,59,63,32,62,286,264,5145.574000010450,left,TRUE,TRUE,,,,
seq-bars,down,a_on_right,39,24,41,60,54,31,47,67,53,46,64,68,345,249,2266.890000001150,left,TRUE,TRUE,,,,
seq-bars,down,a_on_right,10,16,45,24,18,33,30,10,21,21,60,14,156,146,316.04199999962,left,TRUE,TRUE,,,,
seq-bars,down,b_on_right,19,71,23,29,25,21,45,18,24,45,51,57,188,240,466.66400000006000,left,FALSE,FALSE,,,,
seq-bars,down,a_on_right,34,71,67,24,32,30,13,67,46,18,21,11,176,258,749.6339999992400,left,FALSE,FALSE,,,,
seq-bars,down,a_on_right,25,81,75,61,13,20,35,28,27,21,34,25,170,275,233.91399999931500,left,FALSE,FALSE,,,,
seq-bars,down,b_on_left,36,50,57,12,16,16,19,14,12,61,30,32,168,187,1966.6580000001900,left,FALSE,FALSE,,,,
seq-bars,down,b_on_left,12,37,52,55,28,43,36,46,20,44,27,20,193,227,333.3499999996270,left,FALSE,FALSE,,,,
seq-bars,down,b_on_right,34,71,67,24,32,30,13,67,46,18,21,11,258,176,783.1280000008650,left,TRUE,TRUE,,,,
seq-bars,down,a_on_left,71,15,10,51,13,48,53,17,53,23,76,18,208,240,550,left,FALSE,FALSE,,,,
seq-bars,down,a_on_left,20,10,26,88,42,37,27,22,38,78,16,61,223,242,1895.4860000005000,left,FALSE,FALSE,,,,
seq-bars,down,b_on_left,27,80,41,43,32,50,10,45,26,34,14,53,182,273,949.9419999992480,left,FALSE,FALSE,,,,
seq-bars,down,b_on_right,50,69,16,34,58,10,14,11,48,40,31,30,237,174,101502.08133341400,left,TRUE,TRUE,,,,
seq-bars,down,b_on_left,47,40,10,32,23,34,21,11,29,39,13,58,171,186,200.00799999982100,left,FALSE,FALSE,,,,
seq-bars,down,a_on_left,73,31,49,27,29,62,33,13,52,40,32,45,271,215,217.05399999823400,left,TRUE,TRUE,,,,
seq-bars,down,b_on_left,44,12,19,71,61,11,27,17,21,82,28,34,209,218,433.3280000001190,right,TRUE,TRUE,,,,
seq-bars,down,a_on_left,27,80,41,43,32,50,10,45,26,34,14,53,273,182,333.3379999998960,left,TRUE,TRUE,,,,
seq-bars,down,a_on_left,44,12,19,71,61,11,27,17,21,82,28,34,218,209,333.32599999886000,right,FALSE,FALSE,,,,
seq-bars,down,a_on_left,20,44,77,21,80,29,17,48,71,12,64,41,271,253,216.63000000026100,left,TRUE,TRUE,,,,
sim-bars,down,0,78,23,12,47,32,15,45,24,34,17,26,56,207,202,1399.9960000000900,left,TRUE,TRUE,,,,
sim-bars,down,0,30,18,63,55,17,11,31,38,26,37,78,31,194,241,1049.8440000005100,right,TRUE,TRUE,,,,
sim-bars,down,0,18,46,46,10,72,76,11,10,21,23,64,53,268,182,245.238000000827,left,TRUE,TRUE,,,,
sim-bars,down,0,55,45,12,30,25,46,18,29,19,15,72,21,213,174,233.4260000001640,left,TRUE,TRUE,,,,
sim-bars,down,0,10,11,56,11,20,13,21,40,45,25,75,17,121,223,700.0220000026750,right,TRUE,TRUE,,,,
sim-bars,down,0,22,14,43,10,28,21,15,15,38,17,47,58,138,190,216.66200000010400,right,TRUE,TRUE,,,,
sim-bars,down,0,36,23,34,44,15,19,50,68,15,14,11,43,171,201,216.6560000002380,right,TRUE,TRUE,,,,
sim-bars,down,0,27,16,13,56,37,59,20,66,10,15,19,45,208,175,316.67799999974700,left,TRUE,TRUE,,,,
sim-bars,down,0,10,66,73,11,40,10,18,23,38,47,25,20,210,171,316.8279999997470,left,TRUE,TRUE,,,,
sim-bars,down,0,37,49,27,10,25,39,13,18,44,46,63,62,187,246,233.38000000007400,right,TRUE,TRUE,,,,
sim-bars,down,0,71,45,42,16,82,35,62,26,27,32,32,12,291,191,583.3339999999850,left,TRUE,TRUE,,,,
sim-bars,down,0,66,12,68,62,11,54,38,37,20,45,44,37,273,221,666.5600000003350,left,TRUE,TRUE,,,,
sim-bars,down,0,14,17,38,38,54,11,53,38,61,35,27,47,172,261,633.2860000010580,left,FALSE,FALSE,,,,
