block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
alt-numbers,down,b_on_left,20,41,14,31,17,27,39,14,31,50,38,46,159,209,233.36600000015457,right,true,true,,,,
alt-numbers,down,b_on_left,20,55,16,12,36,10,56,28,14,59,20,22,162,186,316.71100000014985,right,true,true,,,,
alt-numbers,down,a_on_right,16,26,13,45,15,38,16,19,26,24,33,81,233,119,250.03500000014898,left,true,true,,,,
alt-numbers,down,a_on_left,17,29,16,45,20,44,16,19,41,49,71,13,181,199,233.36599999992177,left,false,false,,,,
alt-numbers,down,a_on_left,50,29,18,68,17,20,26,16,50,17,19,80,180,230,200.02799999993294,right,true,true,,,,
alt-numbers,down,b_on_left,50,59,40,21,17,17,24,25,77,43,57,25,265,190,483.4010000000943,left,true,true,,,,
,,,,,,,,,,,,,,,,,,,,,seq-bars,19,true,
,,,,,,,,,,,,,,,,,,,,,sim-bars,21,true,
,,,,,,,,,,,,,,,,,,,,,seq-numbers,2,true,
,,,,,,,,,,,,,,,,,,,,,sim-numbers,8,true,
,,,,,,,,,,,,,,,,,,,,,alt-bars,17,false,
,,,,,,,,,,,,,,,,,,,,,alt-numbers,13,true,
,,,,,,,,,,,,,,,,,,,,,,,,5
