block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
alt-numbers,down,b_on_right,13,12,24,68,50,77,10,60,51,48,48,22,287,196,366.5211999998427,left,true,true,,,,
alt-numbers,down,b_on_left,37,25,12,23,26,12,14,21,24,35,13,41,126,157,749.2579000002702,left,false,false,,,,
alt-numbers,down,b_on_left,14,39,16,23,38,44,24,14,27,70,34,85,153,275,366.3957999998936,right,true,true,,,,
alt-numbers,down,b_on_right,27,33,33,37,38,82,60,25,39,23,11,25,225,208,566.1571999998065,left,true,true,,,,
alt-numbers,down,a_on_left,26,65,29,49,12,10,52,14,31,32,74,31,224,201,749.4101999999722,right,false,false,,,,
alt-numbers,down,b_on_right,13,33,20,13,16,44,48,21,32,13,14,79,203,143,366.32080000019624,left,true,true,,,,
alt-numbers,down,b_on_left,35,55,54,25,13,69,78,25,39,56,23,83,242,313,316.45700000005303,right,true,true,,,,
alt-numbers,down,a_on_right,24,64,12,35,62,23,47,55,12,51,28,11,239,185,715.9944999999833,left,true,true,,,,
alt-numbers,down,b_on_right,41,49,10,55,69,10,12,49,45,18,73,70,251,250,582.9045999997994,right,false,false,,,,
alt-numbers,down,a_on_right,60,12,14,62,62,13,53,29,43,19,20,10,145,252,349.7531000001123,right,true,true,,,,
alt-numbers,down,a_on_left,47,50,58,16,31,43,35,24,60,15,56,83,287,231,566.311400000006,left,true,true,,,,
alt-numbers,down,b_on_right,22,21,62,12,22,17,80,46,43,26,37,15,137,266,416.2511999999871,right,true,true,,,,
alt-numbers,down,a_on_right,55,11,31,26,29,28,73,89,30,25,21,30,209,239,449.587199999974,right,true,true,,,,
alt-numbers,down,b_on_left,51,42,13,68,46,59,16,19,61,51,20,35,207,274,349.7593999997015,right,true,true,,,,
alt-numbers,down,b_on_left,16,59,66,31,18,78,17,56,30,22,62,36,209,282,466.2057999997167,right,true,true,,,,
alt-numbers,down,a_on_right,26,39,27,23,50,11,61,79,32,58,14,17,227,210,383.0370999998879,left,true,true,,,,
