block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
sim-bars,down,0,40,42,53,31,35,30,55,33,14,46,28,13,231,189,566.6597999999998,left,true,true,,,,
sim-bars,down,0,33,24,17,29,18,58,34,52,33,14,20,35,179,188,450.0354999998351,left,false,false,,,,
sim-bars,down,0,25,41,17,28,81,13,31,32,28,24,11,45,205,171,583.392200000002,left,true,true,,,,
sim-bars,down,0,27,29,16,60,10,34,37,38,45,17,22,54,176,213,783.3558000000424,left,false,false,,,,
sim-bars,down,0,57,39,17,86,12,17,10,16,27,60,34,78,228,225,850.0282000002218,left,true,true,,,,
sim-bars,down,0,37,41,28,11,23,27,13,33,12,45,26,21,167,150,716.687399999751,left,true,true,,,,
sim-bars,down,0,37,41,67,18,64,49,17,15,37,63,59,13,276,204,666.6921000001721,left,true,true,,,,
sim-bars,down,0,17,62,31,37,30,68,11,41,39,13,60,36,245,200,533.3561000000219,left,true,true,,,,
sim-bars,down,0,16,15,33,59,12,45,33,29,51,37,18,25,180,193,566.6642000000224,left,false,false,,,,
sim-bars,down,0,16,29,28,77,18,63,23,25,33,38,46,21,231,186,616.6868999997619,left,true,true,,,,
sim-bars,down,0,77,37,28,50,47,62,56,62,35,50,59,29,301,291,516.6845000000905,left,true,true,,,,
sim-bars,down,0,10,21,13,72,12,31,17,54,64,77,11,22,159,245,966.7016999997201,right,true,true,,,,
sim-bars,down,0,42,30,54,13,38,23,16,10,15,56,12,21,200,130,1883.4287999995756,right,false,false,,,,
sim-bars,down,0,44,12,38,21,30,22,17,17,59,29,36,37,167,195,500.01689999995284,right,true,true,,,,
sim-bars,down,0,33,44,55,11,11,27,58,51,17,16,54,24,181,220,616.7118000002579,left,false,false,,,,
sim-bars,down,0,13,33,12,45,26,21,37,41,28,11,23,27,150,167,1633.3264999998041,left,false,false,,,,
sim-bars,down,0,58,51,17,16,54,24,33,44,55,11,11,27,220,181,616.737999999919,right,false,false,,,,
alt-numbers,down,a_on_right,37,64,55,11,29,37,57,22,13,21,19,71,,,1266.8317999999967,left,false,false,,,,
alt-numbers,down,a_on_left,72,19,17,30,58,14,17,21,20,35,49,34,,,1018.0810000003548,left,false,false,,,,
alt-numbers,down,b_on_right,37,64,55,11,29,37,57,22,13,21,19,71,,,549.720399999735,left,false,false,,,,
alt-numbers,down,b_on_left,66,43,33,30,18,23,42,42,31,26,22,20,,,416.58899999994316,left,false,false,,,,
alt-numbers,down,a_on_left,41,37,85,34,16,53,46,46,18,57,34,44,,,433.1845000000904,right,false,false,,,,
alt-numbers,down,b_on_left,39,31,25,14,13,59,11,20,29,21,27,68,,,366.63950000018815,right,false,false,,,,
alt-numbers,down,b_on_right,36,36,15,19,15,23,51,21,24,18,20,47,,,716.5857000001473,right,false,false,,,,
alt-numbers,down,a_on_left,57,42,22,48,41,15,63,49,38,13,15,40,,,433.1758000004105,right,false,false,,,,
alt-numbers,down,a_on_right,27,24,30,48,46,23,45,19,37,14,13,40,,,400.0811000001616,left,false,false,,,,
alt-numbers,down,b_on_right,87,21,65,48,45,40,52,51,35,17,45,10,,,449.8070999999064,right,false,false,,,,
alt-numbers,down,b_on_left,32,87,31,53,63,26,36,20,71,20,24,41,,,383.1342999999644,right,false,false,,,,
alt-numbers,down,b_on_left,72,19,17,30,58,14,17,21,20,35,49,34,,,450.17640000015956,left,false,false,,,,
alt-numbers,down,a_on_left,39,31,25,14,13,59,11,20,29,21,27,68,,,283.26059999989815,right,false,false,,,,
alt-numbers,down,b_on_right,55,14,41,45,38,47,14,27,20,28,28,55,,,466.8732000003103,left,false,false,,,,
alt-numbers,down,a_on_left,16,25,32,30,17,63,22,59,30,72,54,20,,,450.0108999998773,right,false,false,,,,
alt-numbers,down,a_on_left,43,66,17,14,18,71,85,28,18,66,84,26,,,250.14209999996237,left,false,false,,,,
alt-numbers,down,b_on_left,50,35,26,69,28,39,16,27,86,54,37,80,,,383.0703999998979,right,false,false,,,,
alt-numbers,down,a_on_right,12,11,51,55,63,12,62,14,50,40,23,19,,,716.6427999999144,right,false,false,,,,
alt-numbers,down,a_on_right,43,10,13,43,19,24,50,45,23,63,62,70,,,299.69169999989674,left,false,false,,,,
alt-numbers,down,b_on_right,19,47,14,44,20,49,23,19,18,37,45,50,,,1266.9558000001127,left,false,false,,,,
alt-numbers,down,b_on_right,64,45,73,23,85,74,59,65,48,24,28,38,,,399.89440000017646,right,false,false,,,,
alt-numbers,down,a_on_right,36,21,15,26,31,26,38,34,49,48,48,50,,,399.60420000003654,left,false,false,,,,
alt-numbers,down,a_on_right,52,74,20,56,20,27,49,83,58,78,49,21,,,450.0401999999769,left,false,false,,,,
alt-numbers,down,b_on_left,44,15,41,39,53,64,41,72,11,47,40,52,,,916.7629000000422,right,false,false,,,,
alt-numbers,down,a_on_left,66,43,33,30,18,23,42,42,31,26,22,20,,,1101.7743999997151,left,false,false,,,,
alt-numbers,down,b_on_left,13,25,47,23,12,10,15,37,39,48,32,15,,,516.7639999998034,left,false,false,,,,
alt-numbers,down,b_on_left,41,37,85,34,16,53,46,46,18,57,34,44,,,566.639700000058,left,false,false,,,,
alt-numbers,down,b_on_left,52,15,19,18,11,80,42,54,45,14,23,20,,,483.4036999997915,right,false,false,,,,
alt-numbers,down,a_on_left,36,26,28,19,32,20,23,34,74,40,43,45,,,833.4457000004593,left,false,false,,,,
alt-numbers,down,a_on_right,12,12,76,37,63,11,62,61,10,15,33,35,,,516.5533000002149,right,false,false,,,,
alt-numbers,down,b_on_left,34,64,30,55,73,42,29,33,15,29,35,20,,,1450.149400000298,right,false,false,,,,
alt-numbers,down,a_on_left,10,62,18,22,39,41,45,37,54,35,17,15,,,616.6888000002363,right,false,false,,,,
alt-numbers,down,b_on_right,58,41,77,24,29,49,19,33,19,67,43,21,,,383.3118000000948,right,false,false,,,,
alt-numbers,down,b_on_right,36,21,15,26,31,26,38,34,49,48,48,50,,,516.7331999999705,left,false,false,,,,
alt-numbers,down,a_on_left,45,25,45,11,15,34,69,52,19,24,21,38,,,433.5060999999288,left,false,false,,,,
alt-numbers,down,a_on_left,48,15,49,20,14,33,31,44,61,41,12,20,,,433.3948999999788,left,false,false,,,,
alt-numbers,down,b_on_right,21,12,45,33,28,11,22,32,19,23,50,84,,,283.2029000000563,left,false,false,,,,
alt-numbers,down,a_on_left,34,64,30,55,73,42,29,33,15,29,35,20,,,383.2784999999683,left,false,false,,,,
alt-numbers,down,a_on_left,71,47,17,40,15,52,14,41,28,30,36,26,,,350.0702000000048,left,false,false,,,,
