block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
seq-bars,down,a_on_left,12,10,22,17,23,26,55,35,40,26,20,11,110,187,216.69700000006705,right,true,true,,,,
seq-bars,down,a_on_left,20,33,33,42,22,56,18,37,37,12,35,13,206,152,333.37999999988824,left,true,true,,,,
seq-bars,down,a_on_right,19,36,52,15,78,43,35,60,18,30,10,68,221,243,550.0770000000718,right,true,true,,,,
seq-bars,down,a_on_left,46,38,55,68,42,53,62,20,51,37,63,84,302,317,316.71099999989383,right,true,true,,,,
seq-bars,down,b_on_left,20,33,33,42,22,56,18,37,37,12,35,13,152,206,350.0490000000922,right,true,true,,,,
seq-bars,down,b_on_left,47,34,10,35,18,22,22,17,40,47,52,40,218,166,433.3939999999478,left,true,true,,,,
seq-bars,down,a_on_left,25,18,51,28,14,54,14,75,67,16,22,11,190,205,566.746000000066,right,true,true,,,,
seq-bars,down,a_on_right,20,26,16,53,15,37,38,70,17,39,57,76,297,167,233.36599999992177,left,true,true,,,,
seq-bars,down,a_on_left,53,19,30,36,62,58,35,63,76,52,45,19,258,290,616.7530000000496,right,true,true,,,,
seq-bars,down,a_on_right,12,21,50,84,47,69,16,11,64,38,40,29,198,283,316.71099999989383,right,true,true,,,,
seq-bars,down,a_on_right,48,52,31,20,13,64,36,34,66,19,47,40,242,228,416.7250000001166,right,false,false,,,,
alt-numbers,down,b_on_right,63,10,53,29,15,32,28,66,40,37,55,15,202,241,533.4080000000775,right,true,true,,,,
alt-numbers,down,b_on_right,32,48,42,49,31,68,35,51,36,48,66,13,270,249,316.71100000010335,left,true,true,,,,
alt-numbers,down,b_on_left,20,16,30,43,55,41,66,52,40,44,70,47,319,205,200.02799999993294,left,true,true,,,,
alt-numbers,down,b_on_left,17,45,25,14,41,35,63,37,34,11,31,33,209,177,366.71799999987707,left,true,true,,,,
alt-numbers,down,a_on_left,17,45,25,14,41,35,63,37,34,11,31,33,177,209,616.7530000000493,right,true,true,,,,
alt-numbers,down,b_on_right,19,15,30,17,79,11,59,11,18,20,47,36,171,191,300.0419999998994,right,true,true,,,,
alt-numbers,down,b_on_left,39,25,13,58,19,50,49,35,39,13,73,12,221,204,366.85660000003423,left,true,true,,,,
alt-numbers,down,a_on_left,39,25,13,58,19,50,49,35,39,13,73,12,204,221,400.0560000000989,left,false,false,,,,
alt-numbers,down,a_on_right,63,10,53,29,15,32,28,66,40,37,55,15,241,202,216.69699999992736,left,true,true,,,,
alt-numbers,down,a_on_left,34,36,56,21,24,41,36,28,19,41,83,30,212,237,300.04200000013225,right,true,true,,,,
alt-numbers,down,a_on_right,26,26,68,17,50,28,12,22,64,26,53,68,245,215,366.88999999994417,right,false,false,,,,
alt-numbers,down,b_on_left,63,45,52,44,46,13,45,39,34,26,11,29,184,263,250.03499999991618,right,true,true,,,,
alt-numbers,down,a_on_left,56,46,30,35,10,25,32,63,51,22,34,29,202,231,333.37999999998135,right,true,true,,,,
alt-numbers,down,a_on_right,51,18,49,42,21,19,16,52,21,29,29,29,176,200,533.4080000000775,right,true,true,,,,
alt-numbers,down,b_on_right,51,18,49,42,21,19,16,52,21,29,29,29,200,176,366.71800000013315,left,true,true,,,,
alt-numbers,down,b_on_right,26,26,68,17,50,28,12,22,64,26,53,68,215,245,216.69700000016016,right,true,true,,,,
alt-numbers,down,a_on_right,42,22,36,11,11,38,22,15,74,42,57,34,244,160,750.1050000000047,left,true,true,,,,
alt-numbers,down,b_on_right,40,56,23,44,20,13,29,45,25,45,67,47,196,258,433.6514000000433,right,true,true,,,,
alt-numbers,down,b_on_left,45,49,29,79,77,12,19,43,29,22,49,27,189,291,516.739000000083,right,true,true,,,,
alt-numbers,down,b_on_left,34,36,56,21,24,41,36,28,19,41,83,30,237,212,233.36599999992177,left,true,true,,,,
alt-numbers,down,a_on_left,20,16,30,43,55,41,66,52,40,44,70,47,205,319,250.03499999991618,right,true,true,,,,
alt-numbers,down,a_on_right,40,56,23,44,20,13,29,45,25,45,67,47,258,196,233.36599999992177,left,true,true,,,,
alt-numbers,down,a_on_right,32,48,42,49,31,68,35,51,36,48,66,13,249,270,400.0559999998659,right,true,true,,,,
alt-numbers,down,a_on_left,45,49,29,79,77,12,19,43,29,22,49,27,291,189,266.7039999999106,left,true,true,,,,
alt-numbers,down,b_on_left,56,46,30,35,10,25,32,63,51,22,34,29,231,202,233.36600000001488,left,true,true,,,,
alt-numbers,down,b_on_right,42,22,36,11,11,38,22,15,74,42,57,34,160,244,1300.3899000000902,right,true,true,,,,
alt-numbers,down,a_on_left,63,45,52,44,46,13,45,39,34,26,11,29,263,184,400.0560000000521,left,true,true,,,,
alt-numbers,down,a_on_right,19,15,30,17,79,11,59,11,18,20,47,36,191,171,883.4569999999602,right,false,false,,,,
alt-numbers,down,a_on_left,14,79,39,76,48,35,10,17,15,61,15,29,291,147,350.04899999995257,left,true,true,,,,
alt-numbers,down,b_on_left,14,79,39,76,48,35,10,17,15,61,15,29,147,291,283.372999999905,right,true,true,,,,
,,,,,,,,,,,,,,,,,,,,,alt-bars,0,true,
,,,,,,,,,,,,,,,,,,,,,sim-bars,17,true,
,,,,,,,,,,,,,,,,,,,,,sim-numbers,9,true,
,,,,,,,,,,,,,,,,,,,,,seq-numbers,17,false,
,,,,,,,,,,,,,,,,,,,,,seq-bars,11,false,
,,,,,,,,,,,,,,,,,,,,,alt-numbers,21,true,
,,,,,,,,,,,,,,,,,,,,,,,,2
