block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
seq-bars,down,b_on_left,24,33,55,39,17,55,13,21,64,49,70,24,241,223,217.24299999998178,left,true,true,,,,
seq-bars,down,b_on_left,19,60,22,81,45,68,32,16,44,16,40,27,175,295,250.6649999999906,right,true,true,,,,
seq-bars,down,a_on_left,31,76,31,55,16,58,56,29,13,18,85,16,267,217,384.3529999999794,right,false,false,,,,
seq-bars,down,a_on_right,17,15,53,63,29,27,35,18,26,41,58,15,193,204,401.06399999997797,right,true,true,,,,
seq-bars,down,b_on_left,44,24,29,35,22,24,25,14,21,28,44,20,152,178,317.50899999997335,right,true,true,,,,
seq-bars,down,a_on_right,12,10,58,76,22,48,39,22,17,17,58,16,169,226,685.1509999999663,right,true,true,,,,
alt-numbers,down,a_on_right,33,22,27,15,71,74,29,42,50,25,41,28,206,251,651.728999999654,right,true,true,,,,
alt-numbers,down,b_on_right,13,51,59,23,14,88,13,20,26,32,16,28,242,141,334.2200000002049,left,true,true,,,,
alt-numbers,down,a_on_right,46,20,66,31,64,53,24,44,74,30,21,38,216,295,467.90799999982096,right,true,true,,,,
alt-numbers,down,a_on_left,10,36,56,53,53,55,46,63,44,17,26,39,235,263,317.50900000019465,right,true,true,,,,
alt-numbers,down,b_on_left,11,48,26,10,12,28,60,72,10,28,14,56,133,242,317.50900000019465,right,true,true,,,,
alt-numbers,down,b_on_left,24,49,41,14,48,83,52,73,40,20,12,20,217,259,384.3530000002356,right,true,true,,,,
alt-numbers,down,b_on_right,84,60,32,66,22,24,29,19,21,39,43,58,266,231,484.6190000002971,left,true,true,,,,
alt-numbers,down,a_on_right,50,66,37,12,13,38,69,18,28,13,15,57,204,212,451.19699999967105,right,true,true,,,,
alt-numbers,down,b_on_left,37,39,12,84,36,43,66,16,84,71,62,29,297,282,468.10929999984774,right,false,false,,,,
alt-numbers,down,b_on_left,42,22,81,10,45,32,42,35,16,41,41,28,267,168,233.95400000014342,left,true,true,,,,
alt-numbers,down,b_on_left,11,35,48,29,33,28,57,55,42,22,53,67,244,236,568.1740000003716,left,true,true,,,,
alt-numbers,down,b_on_right,46,18,69,25,24,73,42,83,14,45,73,20,264,268,584.8850000003819,left,false,false,,,,
